Time	stationReference	region	ngr	stationName	parameter	qualifier	units	value	
2013-12-20T00:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.399	
2013-12-20T00:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.402	
2013-12-20T00:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.408	
2013-12-20T00:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.418	
2013-12-20T01:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.418	
2013-12-20T01:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.429	
2013-12-20T01:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.434	
2013-12-20T01:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.445	
2013-12-20T02:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.445	
2013-12-20T02:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.457	
2013-12-20T02:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.463	
2013-12-20T02:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.474	
2013-12-20T03:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.485	
2013-12-20T03:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.490	
2013-12-20T03:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.502	
2013-12-20T03:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.510	
2013-12-20T04:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.524	
2013-12-20T04:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.533	
2013-12-20T04:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.541	
2013-12-20T04:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.554	
2013-12-20T05:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.568	
2013-12-20T05:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.579	
2013-12-20T05:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.592	
2013-12-20T05:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.603	
2013-12-20T06:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.613	
2013-12-20T06:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.628	
2013-12-20T06:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.637	
2013-12-20T06:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.650	
2013-12-20T07:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.662	
2013-12-20T07:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.672	
2013-12-20T07:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.685	
2013-12-20T07:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.699	
2013-12-20T08:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.714	
2013-12-20T08:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.722	
2013-12-20T08:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.736	
2013-12-20T08:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.749	
2013-12-20T09:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.761	
2013-12-20T09:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.769	
2013-12-20T09:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.787	
2013-12-20T09:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.798	
2013-12-20T10:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.811	
2013-12-20T10:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.821	
2013-12-20T10:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.836	
2013-12-20T10:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.847	
2013-12-20T11:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.857	
2013-12-20T11:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.874	
2013-12-20T11:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.882	
2013-12-20T11:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.895	
2013-12-20T12:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.909	
2013-12-20T12:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.917	
2013-12-20T12:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.931	
2013-12-20T12:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.941	
2013-12-20T13:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.961	
2013-12-20T13:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.967	
2013-12-20T13:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.977	
2013-12-20T13:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.988	
2013-12-20T14:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.000	
2013-12-20T14:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.008	
2013-12-20T14:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.022	
2013-12-20T14:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.030	
2013-12-20T15:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.038	
2013-12-20T15:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.055	
2013-12-20T15:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.064	
2013-12-20T15:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.077	
2013-12-20T16:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.081	
2013-12-20T16:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.094	
2013-12-20T16:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.100	
2013-12-20T16:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.107	
2013-12-20T17:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.111	
2013-12-20T17:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.115	
2013-12-20T17:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.127	
2013-12-20T17:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.134	
2013-12-20T18:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	2.141	
