Time	stationReference	region	ngr	stationName	parameter	qualifier	units	value	
2013-10-16T00:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.609	
2013-10-16T00:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.610	
2013-10-16T00:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.607	
2013-10-16T00:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.606	
2013-10-16T01:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.607	
2013-10-16T01:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.605	
2013-10-16T01:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.606	
2013-10-16T01:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.605	
2013-10-16T02:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.606	
2013-10-16T02:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.605	
2013-10-16T02:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.603	
2013-10-16T02:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.602	
2013-10-16T03:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.603	
2013-10-16T03:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.602	
2013-10-16T03:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.603	
2013-10-16T03:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.601	
2013-10-16T04:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.602	
2013-10-16T04:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.601	
2013-10-16T04:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.601	
2013-10-16T04:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.602	
2013-10-16T05:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.600	
2013-10-16T05:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.602	
2013-10-16T05:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.600	
2013-10-16T05:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.598	
2013-10-16T06:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.598	
2013-10-16T06:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	0.599	
