Time	stationReference	region	ngr	stationName	parameter	qualifier	units	value	
2013-11-15T00:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.229	
2013-11-15T00:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.229	
2013-11-15T00:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.227	
2013-11-15T00:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.227	
2013-11-15T01:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.226	
2013-11-15T01:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.223	
2013-11-15T01:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.227	
2013-11-15T01:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.222	
2013-11-15T02:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.222	
2013-11-15T02:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.221	
2013-11-15T02:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.223	
2013-11-15T02:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.220	
2013-11-15T03:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.222	
2013-11-15T03:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.220	
2013-11-15T03:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.220	
2013-11-15T03:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.219	
2013-11-15T04:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.217	
2013-11-15T04:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.217	
2013-11-15T04:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.214	
2013-11-15T04:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.214	
2013-11-15T05:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.210	
2013-11-15T05:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.208	
2013-11-15T05:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.206	
2013-11-15T05:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.208	
