Time	stationReference	region	ngr	stationName	parameter	qualifier	units	value	
2013-11-25T00:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.043	
2013-11-25T00:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.042	
2013-11-25T00:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.042	
2013-11-25T00:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.037	
2013-11-25T01:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.037	
2013-11-25T01:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.035	
2013-11-25T01:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.033	
2013-11-25T01:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.031	
2013-11-25T02:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.032	
2013-11-25T02:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.033	
2013-11-25T02:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.029	
2013-11-25T02:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.027	
2013-11-25T03:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.027	
2013-11-25T03:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.026	
2013-11-25T03:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.026	
2013-11-25T03:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.023	
2013-11-25T04:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.022	
2013-11-25T04:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.022	
2013-11-25T04:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.019	
2013-11-25T04:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.018	
2013-11-25T05:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.018	
2013-11-25T05:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.020	
2013-11-25T05:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.019	
2013-11-25T05:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	1.018	
