Time	stationReference	region	ngr	stationName	parameter	qualifier	units	value	
2014-02-12T00:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.820	
2014-02-12T00:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.220	
2014-02-12T00:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.562	
2014-02-12T00:00:00Z	3570	Midland	SK05864800	Cauldon Low RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-12T00:00:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.953	
2014-02-12T00:00:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T00:00:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.607	
2014-02-12T00:00:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.664	
2014-02-12T00:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-12T00:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.221	
2014-02-12T00:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.577	
2014-02-12T00:15:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.950	
2014-02-12T00:15:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T00:15:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.606	
2014-02-12T00:15:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.644	
2014-02-12T00:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.820	
2014-02-12T00:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.222	
2014-02-12T00:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.581	
2014-02-12T00:30:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.947	
2014-02-12T00:30:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T00:30:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.605	
2014-02-12T00:30:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.639	
2014-02-12T00:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-12T00:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.223	
2014-02-12T00:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.588	
2014-02-12T00:45:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.943	
2014-02-12T00:45:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T00:45:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.606	
2014-02-12T00:45:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.625	
2014-02-12T01:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-12T01:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.223	
2014-02-12T01:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.590	
2014-02-12T01:00:00Z	3570	Midland	SK05864800	Cauldon Low RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-12T01:00:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.938	
2014-02-12T01:00:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T01:00:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.605	
2014-02-12T01:00:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.612	
2014-02-12T01:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-12T01:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.225	
2014-02-12T01:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.596	
2014-02-12T01:15:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.936	
2014-02-12T01:15:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T01:15:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.606	
2014-02-12T01:15:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.593	
2014-02-12T01:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.818	
2014-02-12T01:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.225	
2014-02-12T01:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.596	
2014-02-12T01:30:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.933	
2014-02-12T01:30:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T01:30:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.605	
2014-02-12T01:30:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.589	
2014-02-12T01:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.819	
2014-02-12T01:45:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.225	
2014-02-12T01:45:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.608	
2014-02-12T01:45:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.929	
2014-02-12T01:45:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T01:45:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.605	
2014-02-12T01:45:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.577	
2014-02-12T02:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.820	
2014-02-12T02:00:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.226	
2014-02-12T02:00:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.596	
2014-02-12T02:00:00Z	3570	Midland	SK05864800	Cauldon Low RAIN	Rainfall	Tipping Bucket Raingauge	mm	0.0	
2014-02-12T02:00:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.927	
2014-02-12T02:00:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T02:00:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.605	
2014-02-12T02:00:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.563	
2014-02-12T02:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.820	
2014-02-12T02:15:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.226	
2014-02-12T02:15:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.603	
2014-02-12T02:15:00Z	E27452	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Stage	m	2.923	
2014-02-12T02:15:00Z	E27454	Anglian		GRIMSBY GREAT COATES BRIDGE GS	Water Level	Downstream Stage	m	2.240	
2014-02-12T02:15:00Z	E9183	Southern	TQ1217123464	COOLHAM GS	Water Level	Stage	mAOD	-32.605	
2014-02-12T02:15:00Z	L1801	North East		Carlton Bridge	Water Level	Stage	m	1.561	
2014-02-12T02:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Height	mASD	0.820	
2014-02-12T02:30:00Z	2421TH	Thames	SU72016526	RIVER LODDON AT SHEEPBRIDGE FLUME	Water Level	Stage	mASD	1.225	
2014-02-12T02:30:00Z	2642	Midland	SO8401456544	Worcester LVL	Water Level	Stage	mASD	5.607	
